timestamp,site,category,product_name,price_gbp,rating,availability,url,price_change
2026-05-28 10:49:40,TechMart,Cameras,Nikon Z6 III,1089.92,5★,In stock,https://techmart.demo/nikon-z6-iii,-0.53
2026-05-28 10:49:40,GadgetHub,Cameras,Nikon Z6 III,1273.78,3★,In stock,https://gadgethub.demo/nikon-z6-iii,0.0
2026-05-28 10:49:40,ShopZone,Cameras,Nikon Z6 III,1325.64,3★,In stock,https://shopzone.demo/nikon-z6-iii,0.0
2026-05-28 10:49:40,PriceKing,Cameras,Nikon Z6 III,1102.88,4★,In stock,https://priceking.demo/nikon-z6-iii,1.92
2026-05-28 10:49:40,MegaStore,Cameras,Nikon Z6 III,1165.1,5★,Low stock,https://megastore.demo/nikon-z6-iii,-3.39
2026-05-28 10:49:40,TechMart,Cameras,Fujifilm X-T5,1256.78,3★,In stock,https://techmart.demo/fujifilm-x-t5,0.0
2026-05-28 10:49:40,GadgetHub,Cameras,Fujifilm X-T5,1093.21,3★,In stock,https://gadgethub.demo/fujifilm-x-t5,0.0
2026-05-28 10:49:40,ShopZone,Cameras,Fujifilm X-T5,1219.28,4★,Low stock,https://shopzone.demo/fujifilm-x-t5,0.0
2026-05-28 10:49:40,PriceKing,Cameras,Fujifilm X-T5,1247.28,3★,Low stock,https://priceking.demo/fujifilm-x-t5,-4.83
2026-05-28 10:49:40,MegaStore,Cameras,Fujifilm X-T5,1275.0,5★,In stock,https://megastore.demo/fujifilm-x-t5,0.0
2026-05-28 10:49:40,TechMart,Cameras,OM System OM-5,1146.7,3★,Low stock,https://techmart.demo/om-system-om-5,-4.01
2026-05-28 10:49:40,GadgetHub,Cameras,OM System OM-5,1053.48,5★,In stock,https://gadgethub.demo/om-system-om-5,0.0
2026-05-28 10:49:40,ShopZone,Cameras,OM System OM-5,1326.3,4★,In stock,https://shopzone.demo/om-system-om-5,7.05
2026-05-28 10:49:40,PriceKing,Cameras,OM System OM-5,1084.5,5★,In stock,https://priceking.demo/om-system-om-5,0.0
2026-05-28 10:49:40,MegaStore,Cameras,OM System OM-5,1170.26,3★,In stock,https://megastore.demo/om-system-om-5,0.0
2026-05-28 10:49:40,TechMart,Accessories,Anker 65W Charger,39.84,5★,Out of stock,https://techmart.demo/anker-65w-charger,2.0
2026-05-28 10:49:40,GadgetHub,Accessories,Anker 65W Charger,38.75,4★,Out of stock,https://gadgethub.demo/anker-65w-charger,0.0
2026-05-28 10:49:40,ShopZone,Accessories,Anker 65W Charger,39.94,5★,In stock,https://shopzone.demo/anker-65w-charger,10.03
2026-05-28 10:49:40,PriceKing,Accessories,Anker 65W Charger,39.58,5★,Low stock,https://priceking.demo/anker-65w-charger,11.27
2026-05-28 10:49:40,MegaStore,Accessories,Anker 65W Charger,40.06,5★,In stock,https://megastore.demo/anker-65w-charger,-7.29
2026-05-28 10:49:40,TechMart,Accessories,Logitech MX Master 3,41.85,4★,In stock,https://techmart.demo/logitech-mx-master-3,9.58
2026-05-28 10:49:40,GadgetHub,Accessories,Logitech MX Master 3,35.96,4★,Low stock,https://gadgethub.demo/logitech-mx-master-3,1.96
2026-05-28 10:49:40,ShopZone,Accessories,Logitech MX Master 3,36.64,3★,Low stock,https://shopzone.demo/logitech-mx-master-3,0.0
2026-05-28 10:49:40,PriceKing,Accessories,Logitech MX Master 3,41.39,3★,In stock,https://priceking.demo/logitech-mx-master-3,0.0
2026-05-28 10:49:40,MegaStore,Accessories,Logitech MX Master 3,46.6,4★,In stock,https://megastore.demo/logitech-mx-master-3,4.47
2026-05-28 10:49:40,TechMart,Accessories,Samsung T7 SSD,34.57,4★,In stock,https://techmart.demo/samsung-t7-ssd,0.0
2026-05-28 10:49:40,GadgetHub,Accessories,Samsung T7 SSD,39.84,3★,Low stock,https://gadgethub.demo/samsung-t7-ssd,0.0
2026-05-28 10:49:40,ShopZone,Accessories,Samsung T7 SSD,37.14,3★,In stock,https://shopzone.demo/samsung-t7-ssd,0.0
2026-05-28 10:49:40,PriceKing,Accessories,Samsung T7 SSD,38.07,3★,In stock,https://priceking.demo/samsung-t7-ssd,0.0
2026-05-28 10:49:40,MegaStore,Accessories,Samsung T7 SSD,42.63,4★,Out of stock,https://megastore.demo/samsung-t7-ssd,0.94
2026-05-28 10:49:40,TechMart,Accessories,Belkin MagSafe,42.5,5★,In stock,https://techmart.demo/belkin-magsafe,2.77
2026-05-28 10:49:40,GadgetHub,Accessories,Belkin MagSafe,34.48,4★,Low stock,https://gadgethub.demo/belkin-magsafe,-6.17
2026-05-28 10:49:40,ShopZone,Accessories,Belkin MagSafe,44.42,4★,Low stock,https://shopzone.demo/belkin-magsafe,0.0
2026-05-28 10:49:40,PriceKing,Accessories,Belkin MagSafe,34.42,4★,In stock,https://priceking.demo/belkin-magsafe,0.0
2026-05-28 10:49:40,MegaStore,Accessories,Belkin MagSafe,37.96,4★,In stock,https://megastore.demo/belkin-magsafe,0.0
2026-05-28 10:49:40,TechMart,Accessories,Spigen Case,36.83,5★,Low stock,https://techmart.demo/spigen-case,-13.19
2026-05-28 10:49:40,GadgetHub,Accessories,Spigen Case,35.83,3★,Out of stock,https://gadgethub.demo/spigen-case,0.26
2026-05-28 10:49:40,ShopZone,Accessories,Spigen Case,38.8,4★,In stock,https://shopzone.demo/spigen-case,5.35
2026-05-28 10:49:40,PriceKing,Accessories,Spigen Case,31.55,5★,In stock,https://priceking.demo/spigen-case,-5.51
2026-05-28 10:49:40,MegaStore,Accessories,Spigen Case,32.92,3★,In stock,https://megastore.demo/spigen-case,9.78
2026-05-29 10:49:40,TechMart,Laptops,Dell XPS 15,635.13,3★,In stock,https://techmart.demo/dell-xps-15,0.0
2026-05-29 10:49:40,GadgetHub,Laptops,Dell XPS 15,662.9,3★,In stock,https://gadgethub.demo/dell-xps-15,0.0
2026-05-29 10:49:40,ShopZone,Laptops,Dell XPS 15,776.09,4★,In stock,https://shopzone.demo/dell-xps-15,-11.09
2026-05-29 10:49:40,PriceKing,Laptops,Dell XPS 15,593.22,5★,In stock,https://priceking.demo/dell-xps-15,6.68
2026-05-29 10:49:40,MegaStore,Laptops,Dell XPS 15,752.38,5★,Out of stock,https://megastore.demo/dell-xps-15,0.0
2026-05-29 10:49:40,TechMart,Laptops,MacBook Pro 14,754.93,5★,Out of stock,https://techmart.demo/macbook-pro-14,-3.6
2026-05-29 10:49:40,GadgetHub,Laptops,MacBook Pro 14,582.26,5★,In stock,https://gadgethub.demo/macbook-pro-14,0.0
2026-05-29 10:49:40,ShopZone,Laptops,MacBook Pro 14,653.96,3★,In stock,https://shopzone.demo/macbook-pro-14,0.69
2026-05-29 10:49:40,PriceKing,Laptops,MacBook Pro 14,619.78,5★,Out of stock,https://priceking.demo/macbook-pro-14,0.0
2026-05-29 10:49:40,MegaStore,Laptops,MacBook Pro 14,706.36,4★,In stock,https://megastore.demo/macbook-pro-14,0.0
2026-05-29 10:49:40,TechMart,Laptops,HP Spectre x360,644.9,4★,Out of stock,https://techmart.demo/hp-spectre-x360,0.0
2026-05-29 10:49:40,GadgetHub,Laptops,HP Spectre x360,774.16,4★,Low stock,https://gadgethub.demo/hp-spectre-x360,13.95
2026-05-29 10:49:40,ShopZone,Laptops,HP Spectre x360,751.43,4★,In stock,https://shopzone.demo/hp-spectre-x360,-1.9
2026-05-29 10:49:40,PriceKing,Laptops,HP Spectre x360,586.63,5★,In stock,https://priceking.demo/hp-spectre-x360,0.0
2026-05-29 10:49:40,MegaStore,Laptops,HP Spectre x360,743.74,5★,Out of stock,https://megastore.demo/hp-spectre-x360,0.0
2026-05-29 10:49:40,TechMart,Laptops,Lenovo ThinkPad X1,778.2,4★,Low stock,https://techmart.demo/lenovo-thinkpad-x1,-10.99
2026-05-29 10:49:40,GadgetHub,Laptops,Lenovo ThinkPad X1,728.79,5★,In stock,https://gadgethub.demo/lenovo-thinkpad-x1,0.0
2026-05-29 10:49:40,ShopZone,Laptops,Lenovo ThinkPad X1,729.29,5★,Out of stock,https://shopzone.demo/lenovo-thinkpad-x1,0.0
2026-05-29 10:49:40,PriceKing,Laptops,Lenovo ThinkPad X1,562.74,4★,Out of stock,https://priceking.demo/lenovo-thinkpad-x1,-6.88
2026-05-29 10:49:40,MegaStore,Laptops,Lenovo ThinkPad X1,777.33,5★,Low stock,https://megastore.demo/lenovo-thinkpad-x1,0.0
2026-05-29 10:49:40,TechMart,Laptops,Asus ZenBook 14,713.7,4★,In stock,https://techmart.demo/asus-zenbook-14,0.67
2026-05-29 10:49:40,GadgetHub,Laptops,Asus ZenBook 14,597.18,5★,Low stock,https://gadgethub.demo/asus-zenbook-14,0.0
2026-05-29 10:49:40,ShopZone,Laptops,Asus ZenBook 14,628.58,4★,Low stock,https://shopzone.demo/asus-zenbook-14,0.0
2026-05-29 10:49:40,PriceKing,Laptops,Asus ZenBook 14,577.15,4★,In stock,https://priceking.demo/asus-zenbook-14,0.0
2026-05-29 10:49:40,MegaStore,Laptops,Asus ZenBook 14,780.21,3★,In stock,https://megastore.demo/asus-zenbook-14,0.0
2026-05-29 10:49:40,TechMart,Laptops,Acer Swift 5,771.58,5★,In stock,https://techmart.demo/acer-swift-5,0.0
2026-05-29 10:49:40,GadgetHub,Laptops,Acer Swift 5,632.92,3★,Out of stock,https://gadgethub.demo/acer-swift-5,0.0
2026-05-29 10:49:40,ShopZone,Laptops,Acer Swift 5,680.82,4★,Low stock,https://shopzone.demo/acer-swift-5,-9.41
2026-05-29 10:49:40,PriceKing,Laptops,Acer Swift 5,580.19,5★,In stock,https://priceking.demo/acer-swift-5,-3.89
2026-05-29 10:49:40,MegaStore,Laptops,Acer Swift 5,689.98,4★,In stock,https://megastore.demo/acer-swift-5,0.0
2026-05-29 10:49:40,TechMart,Laptops,MSI Prestige 15,685.97,5★,Low stock,https://techmart.demo/msi-prestige-15,0.0
2026-05-29 10:49:40,GadgetHub,Laptops,MSI Prestige 15,777.05,5★,In stock,https://gadgethub.demo/msi-prestige-15,0.0
2026-05-29 10:49:40,ShopZone,Laptops,MSI Prestige 15,675.67,5★,Low stock,https://shopzone.demo/msi-prestige-15,0.0
2026-05-29 10:49:40,PriceKing,Laptops,MSI Prestige 15,734.44,5★,In stock,https://priceking.demo/msi-prestige-15,0.0
2026-05-29 10:49:40,MegaStore,Laptops,MSI Prestige 15,750.04,3★,In stock,https://megastore.demo/msi-prestige-15,-7.33
2026-05-29 10:49:40,TechMart,Smartphones,iPhone 15 Pro,494.81,4★,In stock,https://techmart.demo/iphone-15-pro,0.0
2026-05-29 10:49:40,GadgetHub,Smartphones,iPhone 15 Pro,469.3,3★,In stock,https://gadgethub.demo/iphone-15-pro,-3.77
2026-05-29 10:49:40,ShopZone,Smartphones,iPhone 15 Pro,437.1,5★,Low stock,https://shopzone.demo/iphone-15-pro,0.0
2026-05-29 10:49:40,PriceKing,Smartphones,iPhone 15 Pro,412.68,4★,In stock,https://priceking.demo/iphone-15-pro,0.0
2026-05-29 10:49:40,MegaStore,Smartphones,iPhone 15 Pro,470.87,5★,In stock,https://megastore.demo/iphone-15-pro,12.43
2026-05-29 10:49:40,TechMart,Smartphones,Samsung Galaxy S24,461.55,3★,Low stock,https://techmart.demo/samsung-galaxy-s24,0.0
2026-05-29 10:49:40,GadgetHub,Smartphones,Samsung Galaxy S24,517.11,3★,Low stock,https://gadgethub.demo/samsung-galaxy-s24,7.2
2026-05-29 10:49:40,ShopZone,Smartphones,Samsung Galaxy S24,485.12,5★,In stock,https://shopzone.demo/samsung-galaxy-s24,-11.55
2026-05-29 10:49:40,PriceKing,Smartphones,Samsung Galaxy S24,538.15,5★,In stock,https://priceking.demo/samsung-galaxy-s24,0.0
2026-05-29 10:49:40,MegaStore,Smartphones,Samsung Galaxy S24,458.01,3★,Out of stock,https://megastore.demo/samsung-galaxy-s24,0.0
2026-05-29 10:49:40,TechMart,Smartphones,Google Pixel 8,514.17,4★,Out of stock,https://techmart.demo/google-pixel-8,0.0
2026-05-29 10:49:40,GadgetHub,Smartphones,Google Pixel 8,534.54,5★,In stock,https://gadgethub.demo/google-pixel-8,0.0
2026-05-29 10:49:40,ShopZone,Smartphones,Google Pixel 8,566.27,5★,Low stock,https://shopzone.demo/google-pixel-8,0.44
2026-05-29 10:49:40,PriceKing,Smartphones,Google Pixel 8,457.67,4★,In stock,https://priceking.demo/google-pixel-8,-0.37
2026-05-29 10:49:40,MegaStore,Smartphones,Google Pixel 8,470.35,5★,In stock,https://megastore.demo/google-pixel-8,-0.39
2026-05-29 10:49:40,TechMart,Smartphones,OnePlus 12,488.67,5★,Low stock,https://techmart.demo/oneplus-12,10.82
2026-05-29 10:49:40,GadgetHub,Smartphones,OnePlus 12,456.64,4★,In stock,https://gadgethub.demo/oneplus-12,0.0
2026-05-29 10:49:40,ShopZone,Smartphones,OnePlus 12,535.91,4★,Low stock,https://shopzone.demo/oneplus-12,8.94
2026-05-29 10:49:40,PriceKing,Smartphones,OnePlus 12,507.82,3★,Out of stock,https://priceking.demo/oneplus-12,0.15
2026-05-29 10:49:40,MegaStore,Smartphones,OnePlus 12,580.87,5★,In stock,https://megastore.demo/oneplus-12,0.0
2026-05-29 10:49:40,TechMart,Smartphones,Xiaomi 14 Pro,463.16,3★,In stock,https://techmart.demo/xiaomi-14-pro,14.03
2026-05-29 10:49:40,GadgetHub,Smartphones,Xiaomi 14 Pro,469.24,5★,Out of stock,https://gadgethub.demo/xiaomi-14-pro,0.0
2026-05-29 10:49:40,ShopZone,Smartphones,Xiaomi 14 Pro,452.86,4★,Out of stock,https://shopzone.demo/xiaomi-14-pro,2.11
2026-05-29 10:49:40,PriceKing,Smartphones,Xiaomi 14 Pro,444.46,5★,Out of stock,https://priceking.demo/xiaomi-14-pro,-2.26
2026-05-29 10:49:40,MegaStore,Smartphones,Xiaomi 14 Pro,506.5,3★,Low stock,https://megastore.demo/xiaomi-14-pro,-0.13
2026-05-29 10:49:40,TechMart,Smartphones,Sony Xperia 1 VI,500.74,3★,In stock,https://techmart.demo/sony-xperia-1-vi,-12.51
2026-05-29 10:49:40,GadgetHub,Smartphones,Sony Xperia 1 VI,473.27,4★,In stock,https://gadgethub.demo/sony-xperia-1-vi,-5.29
2026-05-29 10:49:40,ShopZone,Smartphones,Sony Xperia 1 VI,586.46,3★,In stock,https://shopzone.demo/sony-xperia-1-vi,13.82
2026-05-29 10:49:40,PriceKing,Smartphones,Sony Xperia 1 VI,501.85,4★,In stock,https://priceking.demo/sony-xperia-1-vi,7.01
2026-05-29 10:49:40,MegaStore,Smartphones,Sony Xperia 1 VI,472.29,5★,In stock,https://megastore.demo/sony-xperia-1-vi,-4.03
2026-05-29 10:49:40,TechMart,Smartphones,Nothing Phone 2,439.87,4★,In stock,https://techmart.demo/nothing-phone-2,-13.78
2026-05-29 10:49:40,GadgetHub,Smartphones,Nothing Phone 2,478.23,5★,Out of stock,https://gadgethub.demo/nothing-phone-2,0.0
2026-05-29 10:49:40,ShopZone,Smartphones,Nothing Phone 2,577.47,5★,In stock,https://shopzone.demo/nothing-phone-2,0.0
2026-05-29 10:49:40,PriceKing,Smartphones,Nothing Phone 2,438.74,5★,In stock,https://priceking.demo/nothing-phone-2,0.0
2026-05-29 10:49:40,MegaStore,Smartphones,Nothing Phone 2,514.39,5★,In stock,https://megastore.demo/nothing-phone-2,-10.03
2026-05-29 10:49:40,TechMart,Headphones,Sony WH-1000XM5,144.95,3★,In stock,https://techmart.demo/sony-wh-1000xm5,0.0
2026-05-29 10:49:40,GadgetHub,Headphones,Sony WH-1000XM5,122.43,5★,In stock,https://gadgethub.demo/sony-wh-1000xm5,0.0
2026-05-29 10:49:40,ShopZone,Headphones,Sony WH-1000XM5,161.94,4★,In stock,https://shopzone.demo/sony-wh-1000xm5,-1.85
2026-05-29 10:49:40,PriceKing,Headphones,Sony WH-1000XM5,160.05,5★,Low stock,https://priceking.demo/sony-wh-1000xm5,0.0
2026-05-29 10:49:40,MegaStore,Headphones,Sony WH-1000XM5,141.18,5★,Out of stock,https://megastore.demo/sony-wh-1000xm5,0.0
2026-05-29 10:49:40,TechMart,Headphones,Bose QC45,134.59,3★,Low stock,https://techmart.demo/bose-qc45,10.05
2026-05-29 10:49:40,GadgetHub,Headphones,Bose QC45,155.65,5★,Out of stock,https://gadgethub.demo/bose-qc45,-5.19
2026-05-29 10:49:40,ShopZone,Headphones,Bose QC45,139.53,3★,In stock,https://shopzone.demo/bose-qc45,0.0
2026-05-29 10:49:40,PriceKing,Headphones,Bose QC45,146.04,5★,Low stock,https://priceking.demo/bose-qc45,-11.73
2026-05-29 10:49:40,MegaStore,Headphones,Bose QC45,135.45,5★,In stock,https://megastore.demo/bose-qc45,-2.37
2026-05-29 10:49:40,TechMart,Headphones,Apple AirPods Max,162.78,4★,Out of stock,https://techmart.demo/apple-airpods-max,0.0
2026-05-29 10:49:40,GadgetHub,Headphones,Apple AirPods Max,157.61,3★,In stock,https://gadgethub.demo/apple-airpods-max,0.0
2026-05-29 10:49:40,ShopZone,Headphones,Apple AirPods Max,144.32,4★,In stock,https://shopzone.demo/apple-airpods-max,8.35
2026-05-29 10:49:40,PriceKing,Headphones,Apple AirPods Max,141.62,4★,In stock,https://priceking.demo/apple-airpods-max,11.08
2026-05-29 10:49:40,MegaStore,Headphones,Apple AirPods Max,146.38,4★,In stock,https://megastore.demo/apple-airpods-max,0.0
2026-05-29 10:49:40,TechMart,Headphones,Sennheiser HD 560S,160.93,4★,In stock,https://techmart.demo/sennheiser-hd-560s,0.0
2026-05-29 10:49:40,GadgetHub,Headphones,Sennheiser HD 560S,125.69,3★,Low stock,https://gadgethub.demo/sennheiser-hd-560s,0.0
2026-05-29 10:49:40,ShopZone,Headphones,Sennheiser HD 560S,147.71,4★,In stock,https://shopzone.demo/sennheiser-hd-560s,0.0
2026-05-29 10:49:40,PriceKing,Headphones,Sennheiser HD 560S,144.08,3★,In stock,https://priceking.demo/sennheiser-hd-560s,0.0
2026-05-29 10:49:40,MegaStore,Headphones,Sennheiser HD 560S,163.98,4★,In stock,https://megastore.demo/sennheiser-hd-560s,0.0
2026-05-29 10:49:40,TechMart,Headphones,JBL Tune 770NC,143.58,4★,In stock,https://techmart.demo/jbl-tune-770nc,0.0
2026-05-29 10:49:40,GadgetHub,Headphones,JBL Tune 770NC,146.31,4★,Out of stock,https://gadgethub.demo/jbl-tune-770nc,6.28
2026-05-29 10:49:40,ShopZone,Headphones,JBL Tune 770NC,161.31,3★,Out of stock,https://shopzone.demo/jbl-tune-770nc,10.68
2026-05-29 10:49:40,PriceKing,Headphones,JBL Tune 770NC,157.75,5★,In stock,https://priceking.demo/jbl-tune-770nc,0.0
2026-05-29 10:49:40,MegaStore,Headphones,JBL Tune 770NC,162.94,5★,Low stock,https://megastore.demo/jbl-tune-770nc,-6.38
2026-05-29 10:49:40,TechMart,Headphones,Jabra Evolve2 55,153.42,3★,Low stock,https://techmart.demo/jabra-evolve2-55,-13.73
2026-05-29 10:49:40,GadgetHub,Headphones,Jabra Evolve2 55,129.96,5★,Out of stock,https://gadgethub.demo/jabra-evolve2-55,0.0
2026-05-29 10:49:40,ShopZone,Headphones,Jabra Evolve2 55,168.76,5★,Out of stock,https://shopzone.demo/jabra-evolve2-55,0.0
2026-05-29 10:49:40,PriceKing,Headphones,Jabra Evolve2 55,121.86,3★,In stock,https://priceking.demo/jabra-evolve2-55,0.0
2026-05-29 10:49:40,MegaStore,Headphones,Jabra Evolve2 55,160.43,4★,In stock,https://megastore.demo/jabra-evolve2-55,0.0
2026-05-29 10:49:40,TechMart,Tablets,iPad Pro 12.9,450.57,4★,In stock,https://techmart.demo/ipad-pro-12.9,5.17
2026-05-29 10:49:40,GadgetHub,Tablets,iPad Pro 12.9,393.71,5★,In stock,https://gadgethub.demo/ipad-pro-12.9,0.0
2026-05-29 10:49:40,ShopZone,Tablets,iPad Pro 12.9,408.1,3★,Low stock,https://shopzone.demo/ipad-pro-12.9,-10.14
2026-05-29 10:49:40,PriceKing,Tablets,iPad Pro 12.9,388.96,3★,Low stock,https://priceking.demo/ipad-pro-12.9,0.0
2026-05-29 10:49:40,MegaStore,Tablets,iPad Pro 12.9,384.63,4★,Low stock,https://megastore.demo/ipad-pro-12.9,0.0
2026-05-29 10:49:40,TechMart,Tablets,Samsung Tab S9,416.64,5★,Out of stock,https://techmart.demo/samsung-tab-s9,7.99
2026-05-29 10:49:40,GadgetHub,Tablets,Samsung Tab S9,354.49,4★,In stock,https://gadgethub.demo/samsung-tab-s9,0.0
2026-05-29 10:49:40,ShopZone,Tablets,Samsung Tab S9,370.79,3★,Low stock,https://shopzone.demo/samsung-tab-s9,9.77
2026-05-29 10:49:40,PriceKing,Tablets,Samsung Tab S9,376.86,5★,Out of stock,https://priceking.demo/samsung-tab-s9,14.26
2026-05-29 10:49:40,MegaStore,Tablets,Samsung Tab S9,347.9,5★,Low stock,https://megastore.demo/samsung-tab-s9,-8.5
2026-05-29 10:49:40,TechMart,Tablets,Microsoft Surface Pro 9,417.23,5★,In stock,https://techmart.demo/microsoft-surface-pro-9,0.0
2026-05-29 10:49:40,GadgetHub,Tablets,Microsoft Surface Pro 9,393.39,4★,Low stock,https://gadgethub.demo/microsoft-surface-pro-9,0.0
2026-05-29 10:49:40,ShopZone,Tablets,Microsoft Surface Pro 9,456.3,4★,Out of stock,https://shopzone.demo/microsoft-surface-pro-9,12.71
2026-05-29 10:49:40,PriceKing,Tablets,Microsoft Surface Pro 9,341.75,4★,In stock,https://priceking.demo/microsoft-surface-pro-9,10.09
2026-05-29 10:49:40,MegaStore,Tablets,Microsoft Surface Pro 9,347.03,4★,In stock,https://megastore.demo/microsoft-surface-pro-9,0.0
2026-05-29 10:49:40,TechMart,Tablets,Lenovo Tab P12,407.49,3★,In stock,https://techmart.demo/lenovo-tab-p12,0.0
2026-05-29 10:49:40,GadgetHub,Tablets,Lenovo Tab P12,344.12,5★,Low stock,https://gadgethub.demo/lenovo-tab-p12,0.0
2026-05-29 10:49:40,ShopZone,Tablets,Lenovo Tab P12,373.33,5★,In stock,https://shopzone.demo/lenovo-tab-p12,0.0
2026-05-29 10:49:40,PriceKing,Tablets,Lenovo Tab P12,411.49,4★,In stock,https://priceking.demo/lenovo-tab-p12,-3.56
2026-05-29 10:49:40,MegaStore,Tablets,Lenovo Tab P12,438.52,4★,Low stock,https://megastore.demo/lenovo-tab-p12,-5.03
2026-05-29 10:49:40,TechMart,Tablets,Amazon Fire HD 10,455.81,3★,Low stock,https://techmart.demo/amazon-fire-hd-10,0.0
2026-05-29 10:49:40,GadgetHub,Tablets,Amazon Fire HD 10,435.48,4★,Out of stock,https://gadgethub.demo/amazon-fire-hd-10,-5.22
2026-05-29 10:49:40,ShopZone,Tablets,Amazon Fire HD 10,429.61,5★,Low stock,https://shopzone.demo/amazon-fire-hd-10,-5.53
2026-05-29 10:49:40,PriceKing,Tablets,Amazon Fire HD 10,397.31,5★,Out of stock,https://priceking.demo/amazon-fire-hd-10,11.94
2026-05-29 10:49:40,MegaStore,Tablets,Amazon Fire HD 10,373.48,4★,Low stock,https://megastore.demo/amazon-fire-hd-10,10.96
2026-05-29 10:49:40,TechMart,Cameras,Sony A7 IV,1213.18,5★,Out of stock,https://techmart.demo/sony-a7-iv,4.94
2026-05-29 10:49:40,GadgetHub,Cameras,Sony A7 IV,1177.0,3★,In stock,https://gadgethub.demo/sony-a7-iv,-3.28
2026-05-29 10:49:40,ShopZone,Cameras,Sony A7 IV,1413.53,5★,Out of stock,https://shopzone.demo/sony-a7-iv,0.0
2026-05-29 10:49:40,PriceKing,Cameras,Sony A7 IV,1270.39,4★,In stock,https://priceking.demo/sony-a7-iv,-9.83
2026-05-29 10:49:40,MegaStore,Cameras,Sony A7 IV,1038.79,4★,Out of stock,https://megastore.demo/sony-a7-iv,0.0
2026-05-29 10:49:40,TechMart,Cameras,Canon EOS R6,1287.87,3★,In stock,https://techmart.demo/canon-eos-r6,0.0
2026-05-29 10:49:40,GadgetHub,Cameras,Canon EOS R6,1329.13,5★,In stock,https://gadgethub.demo/canon-eos-r6,0.0
2026-05-29 10:49:40,ShopZone,Cameras,Canon EOS R6,1159.54,3★,Low stock,https://shopzone.demo/canon-eos-r6,9.3
2026-05-29 10:49:40,PriceKing,Cameras,Canon EOS R6,1207.43,4★,In stock,https://priceking.demo/canon-eos-r6,0.0
2026-05-29 10:49:40,MegaStore,Cameras,Canon EOS R6,1102.17,4★,Out of stock,https://megastore.demo/canon-eos-r6,0.0
2026-05-29 10:49:40,TechMart,Cameras,Nikon Z6 III,1319.45,4★,In stock,https://techmart.demo/nikon-z6-iii,-1.03
2026-05-29 10:49:40,GadgetHub,Cameras,Nikon Z6 III,1044.03,4★,In stock,https://gadgethub.demo/nikon-z6-iii,-13.13
2026-05-29 10:49:40,ShopZone,Cameras,Nikon Z6 III,1074.08,5★,In stock,https://shopzone.demo/nikon-z6-iii,-10.67
2026-05-29 10:49:40,PriceKing,Cameras,Nikon Z6 III,1137.18,5★,Low stock,https://priceking.demo/nikon-z6-iii,0.0
2026-05-29 10:49:40,MegaStore,Cameras,Nikon Z6 III,1065.86,5★,In stock,https://megastore.demo/nikon-z6-iii,0.0
2026-05-29 10:49:40,TechMart,Cameras,Fujifilm X-T5,1249.17,3★,Out of stock,https://techmart.demo/fujifilm-x-t5,-9.59
2026-05-29 10:49:40,GadgetHub,Cameras,Fujifilm X-T5,1018.63,3★,In stock,https://gadgethub.demo/fujifilm-x-t5,0.0
2026-05-29 10:49:40,ShopZone,Cameras,Fujifilm X-T5,1264.2,3★,In stock,https://shopzone.demo/fujifilm-x-t5,8.5
2026-05-29 10:49:40,PriceKing,Cameras,Fujifilm X-T5,1102.83,5★,In stock,https://priceking.demo/fujifilm-x-t5,-8.96
2026-05-29 10:49:40,MegaStore,Cameras,Fujifilm X-T5,1391.3,4★,Low stock,https://megastore.demo/fujifilm-x-t5,0.0
2026-05-29 10:49:40,TechMart,Cameras,OM System OM-5,1297.49,4★,In stock,https://techmart.demo/om-system-om-5,7.94
2026-05-29 10:49:40,GadgetHub,Cameras,OM System OM-5,999.23,3★,Out of stock,https://gadgethub.demo/om-system-om-5,3.17
2026-05-29 10:49:40,ShopZone,Cameras,OM System OM-5,1160.69,5★,In stock,https://shopzone.demo/om-system-om-5,0.0
2026-05-29 10:49:40,PriceKing,Cameras,OM System OM-5,1201.45,3★,In stock,https://priceking.demo/om-system-om-5,0.0
2026-05-29 10:49:40,MegaStore,Cameras,OM System OM-5,1048.67,4★,In stock,https://megastore.demo/om-system-om-5,0.0
2026-05-29 10:49:40,TechMart,Accessories,Anker 65W Charger,38.91,4★,Low stock,https://techmart.demo/anker-65w-charger,11.62
2026-05-29 10:49:40,GadgetHub,Accessories,Anker 65W Charger,38.31,5★,In stock,https://gadgethub.demo/anker-65w-charger,14.3
2026-05-29 10:49:40,ShopZone,Accessories,Anker 65W Charger,36.12,3★,In stock,https://shopzone.demo/anker-65w-charger,8.44
2026-05-29 10:49:40,PriceKing,Accessories,Anker 65W Charger,41.53,4★,In stock,https://priceking.demo/anker-65w-charger,-1.02
2026-05-29 10:49:40,MegaStore,Accessories,Anker 65W Charger,38.37,5★,In stock,https://megastore.demo/anker-65w-charger,10.3
2026-05-29 10:49:40,TechMart,Accessories,Logitech MX Master 3,38.64,4★,In stock,https://techmart.demo/logitech-mx-master-3,0.0
2026-05-29 10:49:40,GadgetHub,Accessories,Logitech MX Master 3,33.36,5★,In stock,https://gadgethub.demo/logitech-mx-master-3,0.46
2026-05-29 10:49:40,ShopZone,Accessories,Logitech MX Master 3,39.61,4★,In stock,https://shopzone.demo/logitech-mx-master-3,0.0
2026-05-29 10:49:40,PriceKing,Accessories,Logitech MX Master 3,39.58,5★,In stock,https://priceking.demo/logitech-mx-master-3,0.0
